TIMESTAMP,IRT2015C1xx24,TDR2015C10624,TDR2015C11824,TDR2015C13024,TDR2015C14224,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-07-18 11:00:00,27.49312,24.74,20.4,19.7,21.0,26.198666666666668,51.978,4.1493,191.76666666666668,922.1917583333332,710.7683333333333,0.0,26.370833333333334,26.032,52.50116666666667,51.4665,,0.0,,,
2024-07-18 12:00:00,29.125325,24.7,20.383335,19.65,20.958335,27.561,48.2135,4.074933333333333,184.71166666666667,921.83805,811.23,0.0,27.729,27.38683333333333,48.74566666666667,47.7425,,0.0,,,
2024-07-18 13:00:00,30.63472,24.7,20.30833,19.608335,20.933335,28.872666666666664,44.2285,3.7894,180.185,921.4009066666666,862.5166666666667,0.0,29.038833333333333,28.68733333333333,44.78566666666666,43.723,,0.0,,,
2024-07-18 14:00:00,32.421505,24.7,20.283335,19.6,20.9,30.10533333333333,40.67100000000001,3.508433333333333,181.47,920.8072816666668,861.3666666666667,0.0,30.2775,29.916666666666668,41.23866666666667,40.16,,0.0,,,
2024-07-18 15:00:00,33.068775,24.7,20.216665,19.6,20.833335,30.70383333333333,39.89433333333333,3.6328833333333335,165.71,920.2955216666668,772.2516666666667,0.0,30.8785,30.514333333333333,40.3485,39.47583333333333,,0.0,,,
2024-07-18 16:00:00,30.734155,24.683335,20.175,19.558335,20.8,30.996,37.94683333333333,3.2146833333333333,157.095,919.8663616666666,630.2483333333333,0.0,31.168,30.81883333333333,38.34016666666666,37.56816666666667,,0.0,,,
2024-07-18 17:00:00,29.222615,24.633335,20.116665,19.541665,20.78333,31.18533333333333,38.155,3.456533333333333,157.37833333333336,919.376805,518.3466666666667,0.0,31.3545,30.997,38.526833333333336,37.81633333333333,,0.0,,,
2024-07-18 18:00:00,27.47976,24.608335,20.11667,19.53333,20.783335,30.860666666666667,39.38216666666666,3.2282,154.5366666666667,918.8851166666668,343.32166666666666,0.0,31.019166666666667,30.6965,39.65766666666666,39.12966666666667,,0.0,,,
2024-07-18 19:00:00,25.403015,24.616665,20.11667,19.516665,20.741670000000003,29.4225,45.18683333333333,3.315166666666667,151.1266666666667,918.6639416666666,175.90666666666667,0.0,29.55883333333333,29.267666666666667,45.3785,44.98216666666666,,0.0,,,
2024-07-18 20:00:00,22.970445,24.63333,20.1,19.491665,20.71667,27.368,52.452666666666666,2.8913,148.52833333333334,918.7556383333334,44.46891666666667,0.0,27.508166666666668,27.21966666666667,52.59316666666667,52.314,,0.0,,,
2024-07-18 21:00:00,21.13261,24.64167,20.108335,19.55,20.708335,25.149833333333333,57.518166666666666,2.51445,151.78833333333333,919.1459883333332,0.0,0.0,25.292666666666666,24.999333333333333,57.637166666666666,57.3985,,0.0,,,
2024-07-18 22:00:00,20.357605000000003,24.608335,20.108335,19.53333,20.708335,23.79416666666667,59.72866666666667,2.5723166666666666,154.17999999999998,919.412485,0.0,0.0,23.9425,23.643,59.851,59.61016666666667,,0.0,,,
2024-07-18 23:00:00,20.12049,24.600000000000005,20.116665,19.558335,20.708335,22.801,62.74466666666667,3.3638,158.09,919.4923133333334,0.0,0.0,22.946666666666665,22.660666666666664,62.86683333333334,62.63,,0.0,,,
2024-07-19 00:00:00,19.796585,24.616665,20.16667,19.508335,20.7,22.3025,64.02016666666667,4.020783333333333,162.84,919.1662566666668,0.0,0.0,22.441666666666663,22.1565,64.15316666666666,63.90783333333333,,0.0,3.4396898261783626,3.9556433001051166,1.15
2024-07-19 01:00:00,19.376965,24.600000000000005,20.108335,19.525,20.7,21.5695,67.41116666666667,4.019116666666666,165.78333333333333,918.99532,0.0,0.0,21.706833333333336,21.434833333333334,67.53366666666666,67.29683333333334,,0.0,,,
2024-07-19 02:00:00,18.659065,24.600000000000005,20.108335,19.516665,20.708335,20.92533333333333,70.71466666666667,4.017716666666667,171.6266666666667,918.5647166666666,0.0,0.0,21.0665,20.777833333333334,70.85566666666666,70.57966666666667,,0.0,,,
2024-07-19 03:00:00,17.356424999999998,24.600000000000005,20.108335,19.5,20.75,20.07133333333333,75.28833333333334,2.2947333333333333,158.04666666666665,918.4417016666666,0.0,0.0,20.2085,19.920166666666667,75.43116666666667,75.14733333333334,,0.0,,,
2024-07-19 04:00:00,17.070114999999998,24.600000000000005,20.1,19.508335,20.7,19.345666666666663,79.144,1.887133333333333,156.70166666666668,918.5114616666668,0.0,0.0,19.48933333333333,19.19,79.28366666666668,78.997,,0.0,,,
2024-07-19 05:00:00,16.51975,24.600000000000005,20.1,19.5,20.7,18.719,82.73,1.6544,160.63166666666666,918.4930866666668,0.0,0.0,18.854666666666667,18.56866666666667,82.87166666666667,82.575,,0.0,,,
2024-07-19 06:00:00,16.44512,24.600000000000005,20.1,19.5,20.7,18.26083333333333,85.61833333333334,1.6767666666666663,162.21166666666667,918.291295,2.547883333333333,0.0,18.402166666666663,18.102,85.76333333333334,85.46166666666666,,0.0,,,
2024-07-19 07:00:00,17.39312,24.5,20.11667,19.58333,20.7,18.8915,84.48166666666665,2.6945666666666668,173.605,918.1616916666668,37.112,0.0,19.031,18.73,84.61,84.33666666666666,,0.0,,,
2024-07-19 08:00:00,18.40424,24.50833,20.1,19.51667,20.725,20.2645,80.24816666666668,3.013383333333333,173.505,918.1176083333334,124.719,0.0,20.410166666666665,20.1075,80.42183333333334,80.07533333333332,,0.0,,,
2024-07-19 09:00:00,20.702725,24.5,20.133335,19.508335,20.7,22.77533333333333,70.81066666666668,3.65915,181.43,918.22718,336.3016666666666,0.0,22.932666666666663,22.626666666666665,71.17716666666666,70.4625,,0.0,,,
2024-07-19 10:00:00,22.888125,24.5,20.1,19.525,20.708335,24.622166666666665,64.73383333333334,3.264533333333333,209.29166666666663,918.507025,309.1183333333333,0.0,24.76633333333333,24.46216666666667,65.1395,64.36866666666667,,0.0,,,
2024-07-19 11:00:00,24.559205,24.5,20.108335,19.525,20.675,26.0265,60.72383333333333,0.9743333333333334,206.2295,918.5659133333334,468.29833333333335,0.0,26.174166666666668,25.86916666666667,61.15833333333333,60.31166666666666,,0.0,,,
2024-07-19 12:00:00,27.964775,24.5,20.1,19.5,20.66667,27.220666666666663,56.55683333333333,2.0113333333333334,198.27623333333327,918.211885,372.1859166666666,0.0,27.373833333333334,27.049666666666667,56.94416666666667,56.189166666666665,,0.0,,,
2024-07-19 13:00:00,20.62167,24.5,20.1,19.5,20.641665,20.343,80.62633333333333,3.3409,245.34356666666665,919.0101633333333,3.7217,0.0084666666666666,20.515,20.168333333333333,81.29183333333334,79.99316666666667,,0.0,,,
2024-07-19 14:00:00,19.10915,24.5,20.1,19.483335,20.65833,21.8915,83.16383333333333,2.340233333333333,118.12433333333334,916.4881516666668,278.6661666666667,0.0042333333333333,22.0665,21.718833333333336,83.94149999999999,82.42616666666666,,0.0,,,
2024-07-19 15:00:00,26.87304,24.5,20.091665,19.483335,20.6,26.00483333333333,75.7105,1.5972166666666667,171.76715000000002,916.42985,692.185,0.0042333333333333,26.17183333333333,25.837,77.17533333333333,74.36066666666667,,0.0,,,
