TIMESTAMP,IRT5012B2xx24,TDR5012B20624,TDR5012B21824,TDR5012B23024,Ta_2m_Avg,RH_2m_Avg,WndAveSpd_3m,WndAveDir_3m,PresAvg_1pnt5m,Solar_2m_Avg,Rain_1m_Tot,TaMax_2m,TaMin_2m,RHMax_2m,RHMin_2m,cwsi,swsi,eto,etc,kc
2024-07-03 11:00:00,26.242285,21.1,21.85,18.666665,27.316333333333333,45.62933333333333,2.70025,191.70166666666668,916.065855,780.4966666666667,0.0,27.464166666666664,27.147666666666662,46.89233333333333,44.526,,0.0722611388611386,,,
2024-07-03 12:00:00,27.003865,21.083335,21.808335,18.683335,28.75733333333333,40.498666666666665,3.3658,173.45833333333334,915.4957966666666,869.7666666666667,0.0,28.9205,28.588166666666663,41.605,39.441833333333335,0.1827859112882986,0.073925874125874,,,
2024-07-03 13:00:00,27.735560000000003,21.04167,21.8,18.65,29.107166666666668,42.2805,3.67055,175.1,914.94562,911.1,0.0,29.275666666666663,28.93,43.379,41.3135,,0.077255944055944,,,
2024-07-03 14:00:00,28.171725,21.008335,21.775,18.6,29.5905,41.748000000000005,4.43235,161.67000000000002,914.060455,891.4,0.0,29.761000000000003,29.41783333333333,42.66616666666666,40.882,0.2220922413809781,0.0815850149850149,,,
2024-07-03 15:00:00,28.39623,21.008335,21.73333,18.6,29.57016666666667,42.549166666666665,5.4014,160.55666666666667,912.8677916666668,830.3383333333334,0.0,29.730166666666666,29.398333333333333,43.277166666666666,41.88633333333333,0.3317560213223425,0.0832501498501497,,,
2024-07-03 16:00:00,28.35839,21.0,21.65833,18.575,29.367166666666662,48.277,5.045683333333333,157.18166666666667,912.3625133333334,689.2366666666666,0.0,29.53783333333333,29.18616666666667,48.88066666666667,47.69683333333333,0.3136694556801612,0.0875792207792209,,,
2024-07-03 17:00:00,27.671765,20.991665,21.6,18.533335,27.83033333333333,57.6155,4.430183333333333,159.11666666666667,911.6560983333331,272.2766666666667,0.0,27.997166666666665,27.657,58.1695,57.12733333333333,,0.0919080919080917,,,
2024-07-03 18:00:00,18.918525,21.0,21.6,18.5,15.4305,93.0,3.6422666666666665,126.91438333333332,914.29143,1.4338166666666663,0.0,15.635666666666667,15.22,93.656,92.39466666666668,,0.092907092907093,,,
2024-07-03 19:00:00,14.43981,21.241665,21.583335,18.5,14.409,97.70666666666666,3.085633333333333,126.74833333333332,914.3549666666668,0.0,0.0,14.551166666666669,14.257333333333332,97.84666666666666,97.55833333333334,,0.0839160839160836,,,
2024-07-03 20:00:00,14.424924999999998,22.825,21.65833,18.5,15.131333333333334,94.09666666666666,2.644433333333333,135.27366666666666,911.9402366666668,12.615666666666668,0.0,15.2715,14.982,94.28833333333334,93.88333333333334,,0.0176491508491507,,,
2024-07-03 21:00:00,14.720235,24.916665,21.8,18.558335000000003,15.411,93.11,1.00635,127.01516666666666,912.4521433333332,9.44945,0.0,15.551666666666668,15.2555,93.28,92.92666666666668,,0.0,,,
2024-07-03 22:00:00,14.168575,25.733335,22.01667,18.583335,15.207833333333332,92.12333333333332,1.29385,125.88833333333334,912.3540233333332,0.0,0.0,15.349,15.049166666666668,92.30166666666668,91.935,,0.0,,,
2024-07-03 23:00:00,14.088,26.1,22.283335,18.608335,15.178333333333336,89.385,0.7808666666666666,113.70398333333334,912.4328533333334,0.0,0.0,15.3215,15.029833333333332,89.57333333333332,89.19,,0.0,,,
2024-07-04 00:00:00,13.256175,26.275,22.491665,18.66667,14.329166666666667,95.615,1.0727,163.1287,914.4026466666668,0.0,0.0,14.468,14.176333333333334,95.77333333333333,95.445,,0.0,5.028631385578549,6.034357662694259,1.2
2024-07-04 01:00:00,14.214185,26.341665,22.683335,18.691665,14.916166666666667,94.03,2.1634,62.66065,916.1738683333332,0.0,0.0,15.056666666666668,14.763,94.195,93.84333333333332,,0.0,,,
2024-07-04 02:00:00,13.858,26.4,22.841665,18.7,14.381,94.22333333333331,1.637133333333333,292.67356666666666,916.38776,0.0,0.0,14.5245,14.2295,94.39166666666668,94.065,,0.0,,,
2024-07-04 03:00:00,13.51462,26.441665,22.975,18.7,14.115,96.615,0.6964666666666666,265.4855,916.936515,0.0,0.0,14.264166666666666,13.961,96.75333333333332,96.46166666666666,,0.0,,,
2024-07-04 04:00:00,13.45742,26.50833,23.075,18.716665,13.9265,97.24833333333332,1.3769333333333331,190.6433333333333,916.3191133333332,0.0,0.0,14.075833333333332,13.778833333333331,97.38833333333334,97.08166666666666,,0.0,,,
2024-07-04 05:00:00,13.591035,26.525,23.191665,18.725,14.182333333333332,96.11666666666666,1.1693166666666668,241.67166666666665,916.628755,0.0,0.0,14.323833333333331,14.032333333333334,96.27833333333334,95.94666666666669,,0.0,,,
